# class blue green red nir swir_1 swir_2 red_edge_1 red_edge_2 red_edge_3 BCMAD EMAD SMAD NDVI LAI MNDWI slope
1.000000 626.217391 834.956522 991.608696 2041.869565 3086.043478 2488.347826 1289.956522 1715.391304 1912.130435 0.082217 1235.298950 0.007502 0.346360 0.595864 -0.574668 2.911617
1.000000 763.583333 984.583333 1231.083333 2193.500000 3693.666667 2849.416667 1500.666667 1840.750000 2031.250000 0.053054 816.065125 0.001667 0.282804 0.510456 -0.580521 4.318519
1.000000 586.115385 782.038462 979.576923 2014.538462 3349.576923 2306.769231 1276.500000 1674.461538 1875.538462 0.061188 785.985291 0.003443 0.343921 0.574886 -0.621339 3.008882
0.000000 803.680000 1093.280000 1349.280000 2537.680000 3877.640000 2749.280000 1715.720000 2168.520000 2389.920000 0.053072 881.359375 0.002108 0.306901 0.618068 -0.560992 3.883257
0.000000 763.941176 1016.823529 1278.000000 2382.529412 3843.000000 2802.352941 1617.235294 2029.529412 2240.176471 0.053296 860.806152 0.002147 0.302784 0.580272 -0.582160 4.684511
0.000000 702.423077 940.653846 1165.307692 2283.230769 3433.115385 2422.576923 1493.346154 1935.153846 2148.961538 0.064974 895.707336 0.002504 0.327871 0.604773 -0.571691 2.280877
1.000000 745.500000 982.125000 1268.312500 2337.437500 3545.187500 2768.000000 1571.250000 1953.937500 2178.375000 0.098079 1550.120117 0.011662 0.304050 0.557857 -0.570841 2.940438
1.000000 805.904762 1028.904762 1270.095238 2297.095238 3697.952381 3257.142857 1549.095238 1930.666667 2142.857143 0.065182 1113.158691 0.003556 0.289560 0.552339 -0.564743 1.814612
0.000000 656.928571 950.000000 1297.928571 2337.892857 3202.285714 2313.142857 1640.785714 2031.142857 2228.678571 0.097221 1198.147827 0.003027 0.286242 0.500975 -0.542594 2.954594
1.000000 999.378378 1509.324324 2115.513514 2905.594595 4044.324324 3537.486486 2383.108108 2617.162162 2794.891892 0.047579 871.233887 0.000634 0.158265 0.278107 -0.456940 3.125237
0.000000 581.833333 783.833333 989.000000 1903.166667 3244.333333 2354.166667 1292.333333 1648.666667 1824.666667 0.062960 866.123047 0.003999 0.315979 0.495446 -0.610977 2.601253
0.000000 785.916667 1085.083333 1402.666667 2537.166667 3774.833333 2948.916667 1757.416667 2202.833333 2417.166667 0.041395 646.380676 0.000600 0.287390 0.562816 -0.553755 3.010688
0.000000 630.272727 844.181818 1068.272727 1978.909091 3454.727273 2421.181818 1366.000000 1694.181818 1872.181818 0.042106 559.004028 0.001667 0.299483 0.485170 -0.607500 2.758768
1.000000 604.800000 799.100000 947.900000 2032.600000 3199.700000 2603.400000 1249.800000 1702.100000 1902.500000 0.060647 820.137329 0.002122 0.363758 0.625530 -0.600557 3.140711
1.000000 732.200000 949.600000 1171.100000 2292.800000 3436.200000 2899.800000 1479.200000 1924.200000 2146.600000 0.079212 1260.690186 0.007657 0.327012 0.616845 -0.568557 3.493094
1.000000 921.714286 1387.571429 1959.000000 3030.571429 4080.714286 3456.857143 2344.428571 2721.285714 2924.285714 0.071429 1309.995239 0.001617 0.215035 0.424753 -0.492559 1.982153
1.000000 1001.129032 1412.032258 1861.548387 2912.774194 4031.741935 3252.258065 2224.548387 2595.419355 2788.903226 0.064029 1104.259155 0.001533 0.220638 0.456273 -0.481455 2.058981
1.000000 927.333333 1366.666667 1890.666667 2906.333333 3763.333333 2989.666667 2117.333333 2511.000000 2725.666667 0.096671 1690.255005 0.002329 0.211824 0.413200 -0.467213 3.757645
0.000000 546.571429 771.095238 945.666667 2105.904762 2878.190476 2032.476190 1295.761905 1782.904762 1993.523810 0.090361 1112.162231 0.008769 0.381134 0.649689 -0.577760 1.611770
1.000000 773.750000 1073.000000 1416.000000 2497.000000 3611.875000 2698.750000 1778.250000 2178.250000 2388.500000 0.076274 1128.253906 0.003038 0.276818 0.525999 -0.542339 2.911040
1.000000 756.777778 1074.555556 1458.777778 2474.111111 3604.444444 2718.555556 1800.333333 2160.222222 2357.555556 0.059528 956.632812 0.002179 0.257810 0.472101 -0.540860 2.394874
1.000000 869.333333 1080.000000 1381.333333 2274.333333 4013.000000 3515.666667 1605.333333 1883.333333 2089.000000 0.063829 1071.264160 0.001265 0.244289 0.457113 -0.575842 3.353074
1.000000 586.666667 757.333333 897.333333 1967.222222 3021.333333 2548.555556 1186.555556 1664.888889 1889.333333 0.070473 930.980225 0.004689 0.374133 0.630549 -0.598703 1.317616
1.000000 938.600000 1161.800000 1435.200000 2450.400000 3920.400000 3369.600000 1686.800000 2047.400000 2265.400000 0.052059 870.939453 0.001539 0.261875 0.536790 -0.543216 4.498734
0.000000 847.440000 1205.520000 1590.480000 2884.760000 3892.560000 3129.080000 2006.360000 2509.920000 2755.040000 0.042013 731.998596 0.001048 0.296926 0.616140 -0.531413 6.843674
1.000000 673.200000 839.000000 1022.000000 2039.600000 3427.200000 2956.000000 1280.000000 1698.800000 1912.200000 0.079848 1046.888306 0.003979 0.332548 0.583872 -0.606463 3.382973
1.000000 563.250000 760.500000 831.416667 2181.583333 2884.083333 2199.333333 1175.916667 1834.500000 2079.666667 0.069772 942.527039 0.004482 0.447913 0.824995 -0.582577 3.279135
0.000000 717.153846 965.923077 1244.538462 2535.076923 3552.615385 2529.076923 1633.384615 2123.846154 2381.307692 0.064159 969.178772 0.001673 0.343386 0.681097 -0.573555 4.785781
1.000000 581.411765 770.705882 903.058824 1985.823529 2914.647059 2274.470588 1203.823529 1674.235294 1872.117647 0.061624 786.388489 0.004643 0.375918 0.633706 -0.582483 2.737120
0.000000 860.888889 1206.333333 1573.444444 2643.555556 3593.111111 2829.444444 1930.222222 2316.444444 2514.444444 0.083047 1301.121826 0.003117 0.254322 0.501737 -0.497603 2.497652
0.000000 718.200000 1009.400000 1339.000000 2408.200000 3246.600000 2448.400000 1692.600000 2081.600000 2286.800000 0.104707 1559.922852 0.005679 0.285443 0.524394 -0.525747 1.871550
0.000000 873.250000 1136.000000 1475.916667 2696.083333 3771.750000 2896.416667 1839.750000 2286.250000 2541.750000 0.063024 1017.439209 0.002409 0.292626 0.617632 -0.537204 3.292398
0.000000 726.777778 990.555556 1281.000000 2400.000000 3255.333333 2483.222222 1624.555556 2058.222222 2281.111111 0.098487 1338.020630 0.004977 0.304170 0.573631 -0.533528 4.285609
0.000000 447.090909 637.272727 688.636364 2864.454545 2364.363636 1461.090909 1202.454545 2323.909091 2721.727273 0.059384 770.634766 0.003992 0.614715 1.326952 -0.576404 4.059425
0.000000 654.466667 914.333333 1212.400000 2299.466667 3014.266667 2235.866667 1560.800000 1970.200000 2180.000000 0.104632 1451.122803 0.008341 0.309697 0.552437 -0.534691 3.444886
0.000000 813.800000 1070.400000 1345.400000 2401.400000 3710.200000 2761.800000 1657.400000 2067.000000 2277.800000 0.069607 1033.948975 0.002728 0.281993 0.546598 -0.552241 3.196116
0.000000 329.800000 522.600000 471.600000 2746.600000 1834.000000 1000.000000 994.200000 2217.600000 2607.200000 0.061201 685.507141 0.002637 0.705676 1.450454 -0.556623 2.050874
0.000000 966.285714 1255.142857 1548.428571 2730.285714 3956.714286 3100.000000 1909.857143 2343.000000 2577.142857 0.036895 618.314026 0.000475 0.277198 0.606133 -0.519057 8.250628
1.000000 629.285714 835.000000 913.571429 2290.714286 3156.285714 2603.857143 1266.857143 1922.714286 2180.285714 0.069118 968.612183 0.004875 0.430513 0.836488 -0.581435 4.598513
1.000000 783.777778 1012.777778 1209.888889 2447.000000 3603.222222 2963.555556 1537.444444 2045.777778 2295.888889 0.072293 1181.021729 0.007286 0.339271 0.692027 -0.561539 3.261700
0.000000 658.000000 929.166667 1162.500000 2526.333333 3550.166667 2631.000000 1592.166667 2164.000000 2413.666667 0.049937 729.290039 0.001431 0.380244 0.738196 -0.589516 4.138749
0.000000 814.833333 1169.000000 1502.333333 2765.583333 3912.083333 3035.583333 1889.333333 2384.750000 2627.000000 0.043721 748.683167 0.001208 0.297387 0.612784 -0.540476 3.454259
0.000000 700.666667 935.666667 1178.083333 2347.083333 3483.083333 2560.166667 1532.583333 2002.500000 2238.916667 0.058691 845.689026 0.001199 0.332213 0.629240 -0.576898 1.213601
1.000000 895.000000 1221.000000 1674.000000 2602.000000 4124.000000 3219.000000 1973.000000 2266.500000 2470.500000 0.049534 818.737671 0.000987 0.217116 0.408706 -0.543287 1.804037
0.000000 714.285714 956.857143 1214.428571 2296.857143 3431.642857 2562.000000 1533.928571 1967.214286 2183.428571 0.063524 909.169006 0.002942 0.314125 0.574654 -0.565542 3.028564
1.000000 974.600000 1340.600000 1801.000000 2749.400000 4058.600000 3250.200000 2036.000000 2361.200000 2575.800000 0.044179 739.662415 0.000619 0.209117 0.410823 -0.503658 4.251081
1.000000 753.300000 934.700000 1159.200000 2078.100000 3718.300000 3181.200000 1415.800000 1758.700000 1962.200000 0.058744 982.980347 0.004587 0.284230 0.502662 -0.598604 2.157465
0.000000 727.636364 947.363636 1186.545455 2184.636364 4122.545455 2952.272727 1488.181818 1856.727273 2059.636364 0.042798 673.592957 0.002218 0.296298 0.533929 -0.626478 5.394199
0.000000 569.250000 802.750000 931.125000 2654.500000 3067.375000 2020.250000 1439.625000 2208.250000 2525.125000 0.066340 960.312622 0.002058 0.481255 0.997872 -0.585672 2.659858
0.000000 1134.187500 1531.500000 1952.125000 3085.062500 4700.875000 3694.687500 2328.937500 2715.812500 2932.500000 0.043512 904.608032 0.001544 0.225480 0.512004 -0.508696 6.184588
1.000000 499.250000 718.000000 715.000000 2490.250000 2769.500000 1955.250000 1182.000000 2075.750000 2368.250000 0.072623 1003.553406 0.008569 0.552345 1.113431 -0.588015 4.639358
0.000000 706.916667 985.250000 1180.000000 2540.083333 3717.583333 2522.583333 1607.833333 2170.583333 2411.833333 0.059016 961.992371 0.004213 0.368035 0.741503 -0.582539 3.523437
0.000000 853.142857 1157.142857 1418.714286 2648.714286 3953.285714 2868.714286 1793.285714 2264.428571 2503.428571 0.055574 976.019531 0.002545 0.302482 0.635580 -0.547744 2.280402
0.000000 927.588235 1262.117647 1556.117647 2798.647059 4100.058824 3001.352941 1933.058824 2412.588235 2638.117647 0.053476 1000.255310 0.003177 0.287338 0.623243 -0.530549 5.918885
0.000000 963.428571 1239.714286 1569.714286 2624.428571 4396.285714 3346.714286 1888.000000 2247.714286 2463.285714 0.042495 769.527344 0.001427 0.251629 0.525461 -0.560220 6.229201
1.000000 719.800000 886.400000 1066.600000 2014.600000 3547.600000 3106.200000 1323.400000 1706.000000 1917.600000 0.082233 1283.930908 0.007299 0.307196 0.539879 -0.599959 5.295054
1.000000 710.666667 909.500000 1133.833333 2062.000000 3648.166667 3006.000000 1397.000000 1740.000000 1936.833333 0.053347 774.433777 0.003277 0.291056 0.502703 -0.600760 2.834489
1.000000 645.666667 859.000000 1046.000000 2114.666667 3110.333333 2292.333333 1337.000000 1788.333333 1995.666667 0.073876 944.202820 0.005094 0.338847 0.596195 -0.567170 1.603223
1.000000 665.400000 860.400000 1061.400000 2026.800000 3125.400000 2434.400000 1317.400000 1706.600000 1897.400000 0.092924 1203.578491 0.005908 0.313185 0.533473 -0.568451 1.261974
0.000000 507.857143 711.714286 846.285714 2274.000000 2935.285714 1908.000000 1250.428571 1859.857143 2124.714286 0.072240 941.581055 0.003035 0.457733 0.835614 -0.609668 0.510505
1.000000 652.800000 852.600000 996.800000 2379.800000 3292.000000 2641.400000 1313.800000 1956.200000 2210.400000 0.068118 983.962280 0.006710 0.409889 0.812214 -0.588023 5.627374
1.000000 472.500000 687.500000 762.000000 2009.000000 2473.500000 1606.000000 1121.000000 1667.000000 1877.000000 0.080231 1001.028198 0.011703 0.449852 0.747237 -0.565012 4.892667
0.000000 519.352941 751.176471 962.941176 2293.882353 2991.823529 2064.000000 1338.000000 1894.470588 2138.294118 0.069091 914.986328 0.004482 0.415027 0.735212 -0.600672 5.310322
0.000000 576.142857 791.000000 968.571429 2443.571429 3070.571429 2034.142857 1370.142857 1987.571429 2271.142857 0.076764 1071.326416 0.003267 0.432376 0.839443 -0.590385 1.709344
0.000000 549.000000 726.100000 922.300000 2061.500000 3021.100000 2016.600000 1239.800000 1675.700000 1904.300000 0.079563 1095.863647 0.006341 0.382647 0.646751 -0.613002 6.404307
1.000000 566.950000 784.350000 1016.450000 1977.900000 2833.900000 1966.950000 1303.350000 1677.100000 1866.600000 0.072547 910.766235 0.004821 0.323927 0.513688 -0.567381 3.125304
1.000000 701.250000 939.000000 1100.250000 2368.000000 3137.750000 2427.250000 1435.250000 2010.250000 2248.750000 0.071568 1032.607056 0.007279 0.365375 0.717870 -0.539402 4.497474
1.000000 614.000000 808.000000 867.000000 2319.000000 2915.000000 2476.000000 1199.000000 1986.000000 2253.000000 0.068791 960.068359 0.005715 0.455744 0.898827 -0.565941 4.602234
0.000000 655.466667 896.800000 1145.733333 2231.666667 3170.466667 2253.266667 1470.866667 1882.333333 2088.666667 0.061690 833.456909 0.003477 0.322015 0.574518 -0.559113 3.144471
1.000000 735.500000 975.750000 1172.250000 2529.750000 3189.250000 2511.000000 1488.500000 2115.750000 2374.500000 0.079551 1292.849365 0.008927 0.366643 0.756045 -0.531525 4.388741
0.000000 554.750000 756.125000 940.375000 1956.062500 2912.125000 2086.750000 1270.062500 1655.687500 1839.500000 0.058801 747.950684 0.004437 0.352366 0.566632 -0.587871 1.964583
1.000000 859.000000 1224.100000 1703.600000 2647.000000 3617.600000 3035.000000 2015.100000 2341.200000 2529.700000 0.060304 1014.580200 0.002146 0.219317 0.402842 -0.496427 2.563888
0.000000 757.000000 1092.100000 1465.800000 2620.000000 3461.500000 2718.100000 1859.200000 2311.700000 2522.900000 0.072481 1226.014893 0.004345 0.283098 0.545939 -0.520517 3.725665
0.000000 775.625000 1090.000000 1429.250000 2597.250000 3574.000000 2802.750000 1824.750000 2280.750000 2503.875000 0.077788 1204.559082 0.004736 0.290615 0.570333 -0.532884 1.841737
0.000000 767.888889 1082.777778 1420.666667 2613.000000 3553.555556 2752.000000 1810.666667 2273.222222 2494.777778 0.074651 1167.609131 0.004418 0.295661 0.583380 -0.532932 2.132501
1.000000 877.000000 1276.500000 1711.750000 3016.500000 3687.750000 3037.750000 2105.000000 2651.250000 2892.000000 0.048919 890.736328 0.003695 0.275867 0.588307 -0.485655 0.815724
1.000000 887.250000 1293.500000 1798.125000 2868.125000 3654.250000 3102.625000 2137.500000 2547.875000 2764.750000 0.051140 938.870605 0.001909 0.230535 0.452349 -0.477933 2.574760
0.000000 561.375000 807.375000 1036.875000 2247.500000 2863.375000 2042.875000 1390.250000 1903.625000 2130.000000 0.084534 1198.133911 0.007542 0.368660 0.650215 -0.560237 2.145870
1.000000 685.571429 970.571429 1327.000000 2349.142857 3257.571429 2447.857143 1661.571429 2043.571429 2239.142857 0.103960 1441.220459 0.005452 0.278198 0.491593 -0.540972 2.107147
1.000000 747.083333 1063.583333 1466.916667 2415.000000 3426.166667 2701.083333 1778.083333 2127.583333 2317.000000 0.079998 1231.099487 0.002744 0.244973 0.432068 -0.526458 1.286447
1.000000 631.166667 846.166667 1065.166667 2055.166667 3019.166667 2138.500000 1356.333333 1747.833333 1949.500000 0.083948 996.734192 0.004967 0.317674 0.535131 -0.562413 3.973112
0.000000 691.000000 924.750000 1221.500000 2168.250000 3817.250000 2681.250000 1519.750000 1829.500000 2030.500000 0.067875 937.083313 0.001996 0.279450 0.480123 -0.610245 1.802543
0.000000 793.894737 1045.842105 1316.368421 2339.947368 3927.736842 2877.052632 1633.421053 1999.631579 2202.789474 0.050876 839.122620 0.002565 0.279836 0.529894 -0.579512 2.825000
0.000000 568.250000 785.250000 1062.750000 1891.750000 3273.000000 2229.750000 1325.250000 1581.750000 1760.250000 0.070669 854.502502 0.002113 0.280495 0.416981 -0.613319 3.689281
0.000000 885.925926 1221.814815 1521.259259 2669.518519 3874.037037 2825.296296 1903.074074 2339.481481 2551.444444 0.052185 895.265869 0.003325 0.274059 0.567386 -0.520543 3.612520
0.000000 844.000000 1127.000000 1420.800000 2494.400000 3975.400000 2881.000000 1770.600000 2161.600000 2366.600000 0.050076 850.948059 0.002521 0.274365 0.542914 -0.558435 3.526798
0.000000 518.473684 719.842105 920.421053 1853.263158 2545.315789 1736.000000 1206.368421 1583.263158 1768.578947 0.071013 752.045715 0.004216 0.338672 0.508581 -0.558887 1.634815
1.000000 796.500000 1057.000000 1326.500000 2500.500000 3601.000000 2809.500000 1663.000000 2122.000000 2370.000000 0.073857 1224.237549 0.003753 0.308172 0.615501 -0.546922 2.680824
1.000000 849.000000 1186.400000 1638.400000 2663.400000 3746.400000 2931.400000 1986.200000 2348.600000 2552.200000 0.066484 1101.110718 0.001440 0.241087 0.460063 -0.520316 2.495027
1.000000 633.400000 842.800000 1081.200000 2064.200000 3195.600000 2404.600000 1346.600000 1714.400000 1917.800000 0.065791 939.501770 0.003425 0.313387 0.526922 -0.582758 4.440122
0.000000 501.166667 731.000000 829.166667 2445.166667 2772.500000 1796.000000 1270.166667 2028.500000 2320.000000 0.064907 876.012390 0.001729 0.494496 0.952607 -0.583040 2.663107
0.000000 801.222222 1055.166667 1344.333333 2205.055556 3066.611111 2326.666667 1605.055556 1915.944444 2088.555556 0.058470 767.247009 0.001709 0.242402 0.427697 -0.487832 3.204302
1.000000 522.857143 714.000000 898.000000 1875.571429 2761.714286 1965.000000 1188.571429 1576.857143 1761.000000 0.068905 838.162109 0.006705 0.352648 0.545071 -0.589146 2.345011
1.000000 842.000000 1181.000000 1502.000000 2602.000000 3300.000000 2677.000000 1846.000000 2318.000000 2528.000000 0.050688 858.967407 0.003357 0.268031 0.532337 -0.472886 4.602234
0.000000 785.500000 1084.000000 1384.666667 2259.333333 3112.000000 2433.666667 1667.416667 2003.333333 2169.916667 0.036952 526.857300 0.001764 0.240066 0.421084 -0.483442 5.073896
0.000000 714.500000 941.791667 1178.541667 2211.875000 3075.875000 2258.000000 1491.958333 1905.666667 2095.250000 0.059756 786.155212 0.001911 0.304838 0.553139 -0.531175 3.156546
0.000000 799.000000 1067.000000 1370.000000 2244.200000 3141.400000 2426.600000 1648.200000 1965.600000 2137.200000 0.056967 775.664490 0.002251 0.241775 0.428347 -0.492915 1.459606
0.000000 660.444444 869.111111 1164.944444 2096.388889 3837.611111 2718.888889 1414.611111 1715.555556 1920.333333 0.054746 792.014099 0.002012 0.285507 0.478061 -0.630638 4.946986
1.000000 598.857143 821.714286 1031.000000 2018.571429 2802.142857 1940.285714 1330.857143 1741.571429 1928.285714 0.095117 1065.414307 0.005349 0.324706 0.533915 -0.546152 1.885107
0.000000 800.888889 1071.166667 1377.222222 2438.611111 3768.722222 2967.888889 1703.722222 2086.222222 2295.055556 0.039638 622.703735 0.001050 0.279576 0.536455 -0.557469 3.974469
1.000000 821.272727 1132.090909 1486.272727 2538.727273 3697.727273 2837.000000 1828.454545 2221.181818 2419.636364 0.059458 930.222107 0.002801 0.262999 0.505031 -0.532033 3.492815
0.000000 646.000000 905.384615 1173.769231 2193.692308 3138.846154 2402.000000 1505.923077 1918.384615 2105.307692 0.083172 1126.196655 0.005395 0.304053 0.523517 -0.552558 3.113982
1.000000 737.000000 1049.000000 1489.666667 2473.500000 3393.666667 2709.666667 1828.000000 2186.666667 2369.166667 0.116867 1621.938110 0.003244 0.248354 0.442307 -0.527813 1.374930
1.000000 716.000000 1022.500000 1373.666667 2556.333333 3196.000000 2452.666667 1755.666667 2242.000000 2450.833333 0.118244 1765.235840 0.006855 0.301215 0.575499 -0.515317 3.968086
1.000000 1013.250000 1438.750000 1962.750000 2942.250000 3677.500000 2927.250000 2188.000000 2541.750000 2726.000000 0.080224 1430.775635 0.002844 0.199874 0.399727 -0.437633 1.275275
1.000000 612.200000 849.600000 1164.200000 2030.200000 2794.000000 2105.200000 1451.600000 1762.400000 1929.600000 0.100604 1173.048340 0.007718 0.271200 0.425020 -0.533767 2.999753
1.000000 728.000000 954.500000 1076.000000 2388.000000 3263.000000 2797.000000 1408.500000 1996.000000 2235.500000 0.087947 1353.766113 0.015266 0.378702 0.768427 -0.547357 2.925686
1.000000 624.333333 843.666667 1054.333333 1910.000000 2654.333333 2054.333333 1332.000000 1669.666667 1834.000000 0.123869 1602.168335 0.007594 0.288696 0.453060 -0.517636 3.394974
0.000000 635.500000 858.500000 1054.500000 2050.500000 2724.000000 2123.500000 1339.500000 1792.000000 1985.000000 0.116637 1510.362427 0.012469 0.320773 0.543930 -0.520646 2.124591
0.000000 780.795455 1132.318182 1555.340909 2656.272727 3642.181818 2891.681818 1940.318182 2349.909091 2557.136364 0.068467 1101.644287 0.003209 0.262510 0.500301 -0.526139 1.638886
0.000000 863.000000 1245.866667 1761.633333 2777.200000 3853.700000 3142.033333 2146.033333 2504.166667 2693.566667 0.062175 1016.537964 0.002114 0.224536 0.427163 -0.511731 1.216507
0.000000 835.653846 1201.153846 1691.192308 2751.923077 3786.423077 3049.307692 2081.384615 2466.653846 2661.923077 0.067703 1073.140503 0.002386 0.239348 0.459496 -0.518615 2.138241
0.000000 783.625000 1132.250000 1571.875000 2612.125000 3589.250000 2854.875000 1943.500000 2324.375000 2525.750000 0.068462 1030.489990 0.002652 0.249005 0.464575 -0.520478 1.716837
0.000000 862.809524 1261.904762 1773.190476 2774.476190 3813.047619 3139.380952 2164.380952 2523.047619 2707.380952 0.062070 1020.153748 0.001936 0.221314 0.417450 -0.503481 2.789438
0.000000 873.600000 1251.600000 1728.600000 2807.900000 3812.500000 3039.800000 2129.300000 2504.700000 2709.000000 0.062898 1115.039551 0.002333 0.238946 0.470172 -0.506193 1.245516
0.000000 865.571429 1214.142857 1638.142857 2759.000000 3852.000000 3117.142857 2015.857143 2431.000000 2653.428571 0.071581 1150.859985 0.002625 0.255453 0.512691 -0.520895 2.017175
1.000000 899.636364 1267.272727 1729.727273 2806.818182 3924.454545 3183.272727 2089.181818 2470.727273 2677.636364 0.073901 1196.894775 0.002512 0.237728 0.474997 -0.511968 3.398834
0.000000 881.916667 1218.750000 1574.750000 2787.250000 3937.333333 3181.333333 1975.750000 2444.666667 2678.250000 0.070086 1186.027466 0.003753 0.279334 0.585042 -0.528047 1.249431
0.000000 840.423077 1210.115385 1597.153846 2863.461538 3791.230769 2970.461538 2022.653846 2510.230769 2744.000000 0.077133 1275.519775 0.003002 0.284677 0.592181 -0.516477 2.711910
0.000000 651.820000 845.380000 1034.240000 2058.460000 3858.100000 2827.240000 1345.940000 1735.060000 1924.680000 0.041650 608.017883 0.001660 0.331937 0.574450 -0.641071 2.866732
0.000000 540.285714 720.714286 898.642857 2015.214286 3503.785714 2412.428571 1202.428571 1621.785714 1847.142857 0.080835 1108.473022 0.002460 0.382761 0.637069 -0.659086 3.702917
0.000000 536.900000 722.600000 912.050000 1856.450000 2820.900000 1996.500000 1201.300000 1563.350000 1747.200000 0.073921 962.073059 0.007887 0.342876 0.524461 -0.592833 6.277087
1.000000 630.857143 866.571429 1210.428571 2205.142857 3291.714286 2326.000000 1534.857143 1880.142857 2081.428571 0.098725 1199.676636 0.004560 0.291876 0.492857 -0.583494 2.484202
0.000000 549.583333 742.166667 909.666667 1922.333333 2757.750000 2004.250000 1199.166667 1599.666667 1792.750000 0.069907 914.854980 0.007313 0.358921 0.573394 -0.576458 7.102865
0.000000 884.454545 1221.727273 1537.454545 2750.181818 3790.363636 2993.727273 1926.454545 2395.909091 2632.454545 0.069887 1144.636230 0.002904 0.285882 0.599387 -0.514135 4.350285
0.000000 690.578947 946.236842 1116.552632 2337.473684 3414.842105 2457.447368 1483.473684 1991.289474 2208.184211 0.058747 866.568176 0.004359 0.359243 0.681893 -0.567145 3.038958
